subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,2478
Washington D.C.,twinned administrative body,Maryland,2478
Alabama,shares border with,Washington D.C.,2478
Arizona,shares border with,Washington D.C.,2478
California,shares border with,Washington D.C.,2478
Illinois,shares border with,Washington D.C.,2478
Missouri,shares border with,Washington D.C.,2478
Nevada,shares border with,Washington D.C.,2478
New Jersey,shares border with,Washington D.C.,2478
New York,shares border with,Washington D.C.,2478
Alabama,shares border with,Washington D.C.,2478
Arizona,shares border with,Washington D.C.,2478
California,shares border with,Washington D.C.,2478
Illinois,shares border with,Washington D.C.,2478
Missouri,shares border with,Washington D.C.,2478
Nevada,shares border with,Washington D.C.,2478
New Jersey,shares border with,Washington D.C.,2478
New Mexico,shares border with,Washington D.C.,2478
