subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,27363
Washington D.C.,twinned administrative body,Maryland,27363
Alabama,shares border with,Washington D.C.,27363
Arizona,shares border with,Washington D.C.,27363
California,shares border with,Washington D.C.,27363
Illinois,shares border with,Washington D.C.,27363
Missouri,shares border with,Washington D.C.,27363
Nevada,shares border with,Washington D.C.,27363
New Jersey,shares border with,Washington D.C.,27363
New York,shares border with,Washington D.C.,27363
Alabama,shares border with,Washington D.C.,27363
Arizona,shares border with,Washington D.C.,27363
California,shares border with,Washington D.C.,27363
Illinois,shares border with,Washington D.C.,27363
Missouri,shares border with,Washington D.C.,27363
Nevada,shares border with,Washington D.C.,27363
New Jersey,shares border with,Washington D.C.,27363
New Mexico,shares border with,Washington D.C.,27363
