subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24042
Washington D.C.,twinned administrative body,Maryland,24042
Alabama,shares border with,Washington D.C.,24042
Arizona,shares border with,Washington D.C.,24042
California,shares border with,Washington D.C.,24042
Illinois,shares border with,Washington D.C.,24042
Missouri,shares border with,Washington D.C.,24042
Nevada,shares border with,Washington D.C.,24042
New Jersey,shares border with,Washington D.C.,24042
New York,shares border with,Washington D.C.,24042
Alabama,shares border with,Washington D.C.,24042
Arizona,shares border with,Washington D.C.,24042
California,shares border with,Washington D.C.,24042
Illinois,shares border with,Washington D.C.,24042
Missouri,shares border with,Washington D.C.,24042
Nevada,shares border with,Washington D.C.,24042
New Jersey,shares border with,Washington D.C.,24042
New Mexico,shares border with,Washington D.C.,24042
