subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,25625
Washington D.C.,twinned administrative body,Maryland,25625
Alabama,shares border with,Washington D.C.,25625
Arizona,shares border with,Washington D.C.,25625
California,shares border with,Washington D.C.,25625
Illinois,shares border with,Washington D.C.,25625
Missouri,shares border with,Washington D.C.,25625
Nevada,shares border with,Washington D.C.,25625
New Jersey,shares border with,Washington D.C.,25625
New York,shares border with,Washington D.C.,25625
Alabama,shares border with,Washington D.C.,25625
Arizona,shares border with,Washington D.C.,25625
California,shares border with,Washington D.C.,25625
Illinois,shares border with,Washington D.C.,25625
Missouri,shares border with,Washington D.C.,25625
Nevada,shares border with,Washington D.C.,25625
New Jersey,shares border with,Washington D.C.,25625
New Mexico,shares border with,Washington D.C.,25625
