text,label,fe_id
two,CARDINAL,19124
911,CARDINAL,19124
Bryan Eugene Sweatt,PERSON,19124
27,DATE,19124
Greenwood County,GPE,19124
South Carolina,GPE,19124
Sweatt,PERSON,19124
Chandra Fields,PERSON,19124
26,CARDINAL,19124
Richard,PERSON,19124
Melissa Fields,PERSON,19124
Chandra,PERSON,19124
Tariq Kenyon Robinson,PERSON,19124
11,DATE,19124
William Asa Robinson,PERSON,19124
9,DATE,19124
Tuesday,DATE,19124
Authorities,ORG,19124
911,CARDINAL,19124
Sweatt,PERSON,19124
South Carolina,GPE,19124
four,CARDINAL,19124
two,CARDINAL,19124
Tuesday,DATE,19124
911,CARDINAL,19124
Bryan Eugene Sweatt,PERSON,19124
27,DATE,19124
age from 9 to 51 years,DATE,19124
Greenwood County,GPE,19124
South Carolina,GPE,19124
Sheriff Tony Davis,PERSON,19124
Davis,PERSON,19124
911,CARDINAL,19124
Bryan Eugene Sweatt,PERSON,19124
27,DATE,19124
Chandra Marie Fields,PERSON,19124
26,DATE,19124
Ava,ORG,19124
age from 9 to 51 years,DATE,19124
Greenwood County,GPE,19124
South Carolina,GPE,19124
Sheriff Tony Davis,PERSON,19124
Sweatt,PERSON,19124
Chandra Marie Fields,PERSON,19124
26,CARDINAL,19124
Richard Allen Fields,PERSON,19124
51,DATE,19124
Melissa Kay Fields,PERSON,19124
49,DATE,19124
two,CARDINAL,19124
Tariq Kenyon Robinson,PERSON,19124
11,DATE,19124
William Asa Robinson,PERSON,19124
9,DATE,19124
Davis,PERSON,19124
the days,DATE,19124
Sweatt,PERSON,19124
Chandra,PERSON,19124
7-month-old,DATE,19124
four,CARDINAL,19124
Davis,PERSON,19124
911,CARDINAL,19124
Sweatt,PRODUCT,19124
the evening,TIME,19124
the days,DATE,19124
Sweatt,PERSON,19124
Chandra,ORG,19124
7-month-old,DATE,19124
one,CARDINAL,19124
Tuesday,DATE,19124
evening,TIME,19124
South Carolina,GPE,19124
SWAT,ORG,19124
about an hour,TIME,19124
six,CARDINAL,19124
Davis,PERSON,19124
911,CARDINAL,19124
Sweatt,PRODUCT,19124
the evening,TIME,19124
Sweatt,PERSON,19124
South Carolina,GPE,19124
the days,DATE,19124
Sweatt,PERSON,19124
Chandra,PERSON,19124
7-month-old,DATE,19124
"Ava

Custody",PERSON,19124
Sweatt,PERSON,19124
Ava,PERSON,19124
four,CARDINAL,19124
Tony Davis,PERSON,19124
Sweatt,PERSON,19124
second,ORDINAL,19124
911,CARDINAL,19124
about two minutes later,TIME,19124
second,ORDINAL,19124
four,CARDINAL,19124
Sweatt,PERSON,19124
one,CARDINAL,19124
Callison Highway,FAC,19124
six,CARDINAL,19124
Tuesday,DATE,19124
evening,TIME,19124
"October 29, 2013",DATE,19124
Greenwood,PERSON,19124
Tuesday,DATE,19124
Sweatt,PERSON,19124
John Long,PERSON,19124
Sweatt,PERSON,19124
2005,DATE,19124
the day,DATE,19124
up to 30 years,DATE,19124
Sweatt,PERSON,19124
