subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,29104
Washington D.C.,twinned administrative body,Maryland,29104
Alabama,shares border with,Washington D.C.,29104
Arizona,shares border with,Washington D.C.,29104
California,shares border with,Washington D.C.,29104
Illinois,shares border with,Washington D.C.,29104
Missouri,shares border with,Washington D.C.,29104
Nevada,shares border with,Washington D.C.,29104
New Jersey,shares border with,Washington D.C.,29104
New York,shares border with,Washington D.C.,29104
Alabama,shares border with,Washington D.C.,29104
Arizona,shares border with,Washington D.C.,29104
California,shares border with,Washington D.C.,29104
Illinois,shares border with,Washington D.C.,29104
Missouri,shares border with,Washington D.C.,29104
Nevada,shares border with,Washington D.C.,29104
New Jersey,shares border with,Washington D.C.,29104
New Mexico,shares border with,Washington D.C.,29104
