text,label,fe_id
Massachusetts,GPE,24689
Monday,DATE,24689
last week,DATE,24689
28-year-old,DATE,24689
Maddilyn Burgess,PERSON,24689
Massachusetts,GPE,24689
Burgess,LOC,24689
Maine,GPE,24689
Massachusetts,GPE,24689
Monday,DATE,24689
last week,DATE,24689
28-year-old,DATE,24689
Maddilyn Burgess,PERSON,24689
Massachusetts,GPE,24689
Worcester County,GPE,24689
Office,ORG,24689
Maine,GPE,24689
Gyrth Rutan,PERSON,24689
34,DATE,24689
Sturbridge,GPE,24689
Massachusetts,GPE,24689
Interstate 295,FAC,24689
Gardiner,PERSON,24689
Maine,GPE,24689
last Thursday,DATE,24689
afternoon,TIME,24689
Rutan,GPE,24689
Maine,GPE,24689
Brewster,LOC,24689
Worcester County,GPE,24689
Office,ORG,24689
Rutan,GPE,24689
Sturbridge,GPE,24689
Detectives,ORG,24689
Rutan,GPE,24689
Fairview Park Road,FAC,24689
Friday,DATE,24689
Sturbridge,ORG,24689
Rutan,GPE,24689
Surprised,PERSON,24689
one,CARDINAL,24689
Rutan,GPE,24689
Sturbridge,ORG,24689
Friday,DATE,24689
Sarah Fulginiti,PERSON,24689
Burgess,LOC,24689
