subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,7841
Washington D.C.,twinned administrative body,Maryland,7841
Alabama,shares border with,Washington D.C.,7841
Arizona,shares border with,Washington D.C.,7841
California,shares border with,Washington D.C.,7841
Illinois,shares border with,Washington D.C.,7841
Missouri,shares border with,Washington D.C.,7841
Nevada,shares border with,Washington D.C.,7841
New Jersey,shares border with,Washington D.C.,7841
New York,shares border with,Washington D.C.,7841
Alabama,shares border with,Washington D.C.,7841
Arizona,shares border with,Washington D.C.,7841
California,shares border with,Washington D.C.,7841
Illinois,shares border with,Washington D.C.,7841
Missouri,shares border with,Washington D.C.,7841
Nevada,shares border with,Washington D.C.,7841
New Jersey,shares border with,Washington D.C.,7841
New Mexico,shares border with,Washington D.C.,7841
