text,label,fe_id
The Florida Highway Patrol,ORG,13334
Aug. 30,DATE,13334
85-year-old,DATE,13334
Ralf Renn,PERSON,13334
Fruitland Park,GPE,13334
Renn,PERSON,13334
Friday,DATE,13334
12:13 a.m.,TIME,13334
Aug. 30,DATE,13334
Montclair Road,FAC,13334
Lake County,GPE,13334
Lavonne Ramon Walker,PERSON,13334
27,DATE,13334
Lady Lake,GPE,13334
the Lake County Sheriff’s Office,FAC,13334
Walker,ORG,13334
Carol Renn,PERSON,13334
58,DATE,13334
Fruitland Park,GPE,13334
Ralf Renn,PERSON,13334
Carol Renn,PERSON,13334
15-year-old,DATE,13334
Jaylen Perry,PERSON,13334
Lady Lake,GPE,13334
the Florida Highway Patrol,ORG,13334
"10,150",MONEY,13334
Sept. 23,DATE,13334
