subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,14621
Washington D.C.,twinned administrative body,Maryland,14621
Alabama,shares border with,Washington D.C.,14621
Arizona,shares border with,Washington D.C.,14621
California,shares border with,Washington D.C.,14621
Illinois,shares border with,Washington D.C.,14621
Missouri,shares border with,Washington D.C.,14621
Nevada,shares border with,Washington D.C.,14621
New Jersey,shares border with,Washington D.C.,14621
New York,shares border with,Washington D.C.,14621
Alabama,shares border with,Washington D.C.,14621
Arizona,shares border with,Washington D.C.,14621
California,shares border with,Washington D.C.,14621
Illinois,shares border with,Washington D.C.,14621
Missouri,shares border with,Washington D.C.,14621
Nevada,shares border with,Washington D.C.,14621
New Jersey,shares border with,Washington D.C.,14621
New Mexico,shares border with,Washington D.C.,14621
