subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,18720
Washington D.C.,twinned administrative body,Maryland,18720
Alabama,shares border with,Washington D.C.,18720
Arizona,shares border with,Washington D.C.,18720
California,shares border with,Washington D.C.,18720
Illinois,shares border with,Washington D.C.,18720
Missouri,shares border with,Washington D.C.,18720
Nevada,shares border with,Washington D.C.,18720
New Jersey,shares border with,Washington D.C.,18720
New York,shares border with,Washington D.C.,18720
Alabama,shares border with,Washington D.C.,18720
Arizona,shares border with,Washington D.C.,18720
California,shares border with,Washington D.C.,18720
Illinois,shares border with,Washington D.C.,18720
Missouri,shares border with,Washington D.C.,18720
Nevada,shares border with,Washington D.C.,18720
New Jersey,shares border with,Washington D.C.,18720
New Mexico,shares border with,Washington D.C.,18720
