subject,predicate,object,fe_id
Shawn Schuett,date of death,"Oct 30, 2013",13629
Shawn Schuett,date of death,"Oct 30, 2013",13629
Shawn Schuett,date of death,"Oct 30, 2013",13629
Shawn Schuett,date of death,"Oct 30, 2013",13629
Shawn Schuett,date of death,"Oct 30, 2013",13629
Shawn Schuett,date of death,"Oct 30, 2013",13629
Shawn Schuett (19),date of death,"Oct 30, 2013",13629
Shawn Schuett (19),date of death,"Oct 30, 2013",13629
Shawn Schuett (19),date of death,"Oct 30, 2013",13629
Shawn Schuett (19),date of death,"Oct 30, 2013",13629
