subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,7814
Washington D.C.,twinned administrative body,Maryland,7814
Alabama,shares border with,Washington D.C.,7814
Arizona,shares border with,Washington D.C.,7814
California,shares border with,Washington D.C.,7814
Illinois,shares border with,Washington D.C.,7814
Missouri,shares border with,Washington D.C.,7814
Nevada,shares border with,Washington D.C.,7814
New Jersey,shares border with,Washington D.C.,7814
New York,shares border with,Washington D.C.,7814
Alabama,shares border with,Washington D.C.,7814
Arizona,shares border with,Washington D.C.,7814
California,shares border with,Washington D.C.,7814
Illinois,shares border with,Washington D.C.,7814
Missouri,shares border with,Washington D.C.,7814
Nevada,shares border with,Washington D.C.,7814
New Jersey,shares border with,Washington D.C.,7814
New Mexico,shares border with,Washington D.C.,7814
