subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,11988
Washington D.C.,twinned administrative body,Maryland,11988
Alabama,shares border with,Washington D.C.,11988
Arizona,shares border with,Washington D.C.,11988
California,shares border with,Washington D.C.,11988
Illinois,shares border with,Washington D.C.,11988
Missouri,shares border with,Washington D.C.,11988
Nevada,shares border with,Washington D.C.,11988
New Jersey,shares border with,Washington D.C.,11988
New York,shares border with,Washington D.C.,11988
Alabama,shares border with,Washington D.C.,11988
Arizona,shares border with,Washington D.C.,11988
California,shares border with,Washington D.C.,11988
Illinois,shares border with,Washington D.C.,11988
Missouri,shares border with,Washington D.C.,11988
Nevada,shares border with,Washington D.C.,11988
New Jersey,shares border with,Washington D.C.,11988
New Mexico,shares border with,Washington D.C.,11988
