text,label,fe_id
"Thursday, July 24, 2003",DATE,2656
Lum,PERSON,2656
Will Hoover,PERSON,2656
Honolulu Police Department,ORG,2656
10-year-old,DATE,2656
yesterday,DATE,2656
morning,TIME,2656
Honokai Hale,ORG,2656
HPD,ORG,2656
Farrington Highway,FAC,2656
Richard Ambo,PERSON,2656
The Honolulu Advertiser,ORG,2656
Ryan K. Goto,PERSON,2656
35,DATE,2656
12-year,DATE,2656
yesterday,DATE,2656
Five motorcycle,QUANTITY,2656
Goto,PERSON,2656
Farrington Highway,FAC,2656
10 a.m.,TIME,2656
Dodge,ORG,2656
Honolulu,GPE,2656
Farrington Highway,FAC,2656
La'aloa Street,FAC,2656
Ford Mustang,PERSON,2656
Stratus,ORG,2656
five,CARDINAL,2656
Lee Donohue,PERSON,2656
five,CARDINAL,2656
two,CARDINAL,2656
fifth,ORDINAL,2656
Goto,PERSON,2656
Donohue,ORG,2656
Three,CARDINAL,2656
Stratus,ORG,2656
three,CARDINAL,2656
Donohue,ORG,2656
two,CARDINAL,2656
10-year-old,DATE,2656
Stratus,ORG,2656
Two,CARDINAL,2656
ages 9 and 11,DATE,2656
Dodge,ORG,2656
Pali Momi Medical Center,ORG,2656
Jeff Widener,PERSON,2656
The Honolulu Advertiser Gasoline,ORG,2656
two,CARDINAL,2656
Donohue,ORG,2656
Stratus,ORG,2656
Randy Ramos,PERSON,2656
Wai'anae,ORG,2656
Farrington Highway,FAC,2656
a quarter-mile,QUANTITY,2656
Ramos,PERSON,2656
Stratus,ORG,2656
two,CARDINAL,2656
Stratus,ORG,2656
three,CARDINAL,2656
Ramos,PERSON,2656
three,CARDINAL,2656
Westbound,LOC,2656
Old Farrington Highway,ORG,2656
10-year-old,DATE,2656
Richard Ambo,PERSON,2656
The Honolulu Advertiser,ORG,2656
Stratus,ORG,2656
Two,CARDINAL,2656
David Bega,PERSON,2656
Paul Javier,PERSON,2656
Stratus,ORG,2656
The Queen's Medical Center,ORG,2656
Goto,PERSON,2656
10-year-old,DATE,2656
St. Francis Medical Center-West,ORG,2656
Donohue,ORG,2656
two,CARDINAL,2656
St. Francis,GPE,2656
Goto,PERSON,2656
one,CARDINAL,2656
Donohue,ORG,2656
Goto,PERSON,2656
Farrington Highway,FAC,2656
Jeff Widener,PERSON,2656
The Honolulu Advertiser Goto,ORG,2656
1998,DATE,2656
second,ORDINAL,2656
four months,DATE,2656
Donohue,ORG,2656
March 4,DATE,2656
Glen Gaspar,PERSON,2656
40,DATE,2656
Kapolei Shopping Center,ORG,2656
Randal Young,PERSON,2656
1991,DATE,2656
the Pali Highway,FAC,2656
Donohue,ORG,2656
yesterday,DATE,2656
October 2001,DATE,2656
three,CARDINAL,2656
Pali Highway,FAC,2656
1923,DATE,2656
11 motorcycle,CARDINAL,2656
Goto,PERSON,2656
38th,ORDINAL,2656
Honolulu,GPE,2656
Donohue,ORG,2656
this year,DATE,2656
Kapolei,ORG,2656
Honokai Hale,PERSON,2656
Old Farrington Highway,ORG,2656
11:30 a.m.,TIME,2656
Rod Ohira,PERSON,2656
Kawehi Haug,PERSON,2656
Allison Schaefers,PERSON,2656
Catherine E. Toth,PERSON,2656
