subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,11544
Washington D.C.,twinned administrative body,Maryland,11544
Alabama,shares border with,Washington D.C.,11544
Arizona,shares border with,Washington D.C.,11544
California,shares border with,Washington D.C.,11544
Illinois,shares border with,Washington D.C.,11544
Missouri,shares border with,Washington D.C.,11544
Nevada,shares border with,Washington D.C.,11544
New Jersey,shares border with,Washington D.C.,11544
New York,shares border with,Washington D.C.,11544
Alabama,shares border with,Washington D.C.,11544
Arizona,shares border with,Washington D.C.,11544
California,shares border with,Washington D.C.,11544
Illinois,shares border with,Washington D.C.,11544
Missouri,shares border with,Washington D.C.,11544
Nevada,shares border with,Washington D.C.,11544
New Jersey,shares border with,Washington D.C.,11544
New Mexico,shares border with,Washington D.C.,11544
