subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,25439
Washington D.C.,twinned administrative body,Maryland,25439
Alabama,shares border with,Washington D.C.,25439
Arizona,shares border with,Washington D.C.,25439
California,shares border with,Washington D.C.,25439
Illinois,shares border with,Washington D.C.,25439
Missouri,shares border with,Washington D.C.,25439
Nevada,shares border with,Washington D.C.,25439
New Jersey,shares border with,Washington D.C.,25439
New York,shares border with,Washington D.C.,25439
Alabama,shares border with,Washington D.C.,25439
Arizona,shares border with,Washington D.C.,25439
California,shares border with,Washington D.C.,25439
Illinois,shares border with,Washington D.C.,25439
Missouri,shares border with,Washington D.C.,25439
Nevada,shares border with,Washington D.C.,25439
New Jersey,shares border with,Washington D.C.,25439
New Mexico,shares border with,Washington D.C.,25439
