subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,23199
Washington D.C.,twinned administrative body,Maryland,23199
Alabama,shares border with,Washington D.C.,23199
Arizona,shares border with,Washington D.C.,23199
California,shares border with,Washington D.C.,23199
Illinois,shares border with,Washington D.C.,23199
Missouri,shares border with,Washington D.C.,23199
Nevada,shares border with,Washington D.C.,23199
New Jersey,shares border with,Washington D.C.,23199
New York,shares border with,Washington D.C.,23199
Alabama,shares border with,Washington D.C.,23199
Arizona,shares border with,Washington D.C.,23199
California,shares border with,Washington D.C.,23199
Illinois,shares border with,Washington D.C.,23199
Missouri,shares border with,Washington D.C.,23199
Nevada,shares border with,Washington D.C.,23199
New Jersey,shares border with,Washington D.C.,23199
New Mexico,shares border with,Washington D.C.,23199
