subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,25017
Washington D.C.,twinned administrative body,Maryland,25017
Alabama,shares border with,Washington D.C.,25017
Arizona,shares border with,Washington D.C.,25017
California,shares border with,Washington D.C.,25017
Illinois,shares border with,Washington D.C.,25017
Missouri,shares border with,Washington D.C.,25017
Nevada,shares border with,Washington D.C.,25017
New Jersey,shares border with,Washington D.C.,25017
New York,shares border with,Washington D.C.,25017
Alabama,shares border with,Washington D.C.,25017
Arizona,shares border with,Washington D.C.,25017
California,shares border with,Washington D.C.,25017
Illinois,shares border with,Washington D.C.,25017
Missouri,shares border with,Washington D.C.,25017
Nevada,shares border with,Washington D.C.,25017
New Jersey,shares border with,Washington D.C.,25017
New Mexico,shares border with,Washington D.C.,25017
