subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,23206
Washington D.C.,twinned administrative body,Maryland,23206
Alabama,shares border with,Washington D.C.,23206
Arizona,shares border with,Washington D.C.,23206
California,shares border with,Washington D.C.,23206
Illinois,shares border with,Washington D.C.,23206
Missouri,shares border with,Washington D.C.,23206
Nevada,shares border with,Washington D.C.,23206
New Jersey,shares border with,Washington D.C.,23206
New York,shares border with,Washington D.C.,23206
Alabama,shares border with,Washington D.C.,23206
Arizona,shares border with,Washington D.C.,23206
California,shares border with,Washington D.C.,23206
Illinois,shares border with,Washington D.C.,23206
Missouri,shares border with,Washington D.C.,23206
Nevada,shares border with,Washington D.C.,23206
New Jersey,shares border with,Washington D.C.,23206
New Mexico,shares border with,Washington D.C.,23206
