text,label,fe_id
ATF,ORG,24287
Chicago,GPE,24287
ATF,ORG,24287
Bernard Graham,PERSON,24287
Calumet City,GPE,24287
about noon,TIME,24287
Saturday,DATE,24287
"The Bureau of Alcohol, Tobacco, Firearms and Explosives",ORG,24287
25-year-old,DATE,24287
"25,000",MONEY,24287
Graham,PERSON,24287
Leondrey Smith,PERSON,24287
29,DATE,24287
Thursday,DATE,24287
ATF,ORG,24287
Lansing,GPE,24287
Illinois,GPE,24287
ATF,ORG,24287
Gary,GPE,24287
Indiana,GPE,24287
U.S.,GPE,24287
Thomas Kirsch,PERSON,24287
Raymond Truitt,PERSON,24287
28,DATE,24287
Kirsch,PERSON,24287
19-year-old,DATE,24287
Blake King,PERSON,24287
Kirsch,PERSON,24287
Truitt,PERSON,24287
Graham,PERSON,24287
two,CARDINAL,24287
Kirsch,PERSON,24287
Truitt II,WORK_OF_ART,24287
ATF,ORG,24287
Kirsch,PERSON,24287
Smith,GPE,24287
Dalton,GPE,24287
Illinois,GPE,24287
Kirsch,PERSON,24287
