subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,18158
Washington D.C.,twinned administrative body,Maryland,18158
Alabama,shares border with,Washington D.C.,18158
Arizona,shares border with,Washington D.C.,18158
California,shares border with,Washington D.C.,18158
Illinois,shares border with,Washington D.C.,18158
Missouri,shares border with,Washington D.C.,18158
Nevada,shares border with,Washington D.C.,18158
New Jersey,shares border with,Washington D.C.,18158
New York,shares border with,Washington D.C.,18158
Alabama,shares border with,Washington D.C.,18158
Arizona,shares border with,Washington D.C.,18158
California,shares border with,Washington D.C.,18158
Illinois,shares border with,Washington D.C.,18158
Missouri,shares border with,Washington D.C.,18158
Nevada,shares border with,Washington D.C.,18158
New Jersey,shares border with,Washington D.C.,18158
New Mexico,shares border with,Washington D.C.,18158
