text,label,fe_id
Anthony G. Brown's,PERSON,7421
Gaithersburg,GPE,7421
Saturday night,TIME,7421
Montgomery County,GPE,7421
yesterday,DATE,7421
Catherine T. Brown,PERSON,7421
40,DATE,7421
Beauvoir National Cathedral Elementary School,ORG,7421
Washington,GPE,7421
9400,CARDINAL,7421
Vineyard Haven Drive,PERSON,7421
Montgomery Village,GPE,7421
Maryland,GPE,7421
yesterday,DATE,7421
morning,TIME,7421
Denver,GPE,7421
the Democratic National Convention,ORG,7421
About 10:30 p.m.,TIME,7421
Saturday,DATE,7421
Catherine Brown,PERSON,7421
Michael K. Wilson,PERSON,7421
Wilson,ORG,7421
Wilson,ORG,7421
Brown,PERSON,7421
one,CARDINAL,7421
Wilson,ORG,7421
Sandra Moss,PERSON,7421
Kenneth Moreau,PERSON,7421
Wilson,ORG,7421
44,DATE,7421
Washington National Cathedral,ORG,7421
Brown,PERSON,7421
