subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,1869
Washington D.C.,twinned administrative body,Maryland,1869
Alabama,shares border with,Washington D.C.,1869
Arizona,shares border with,Washington D.C.,1869
California,shares border with,Washington D.C.,1869
Illinois,shares border with,Washington D.C.,1869
Missouri,shares border with,Washington D.C.,1869
Nevada,shares border with,Washington D.C.,1869
New Jersey,shares border with,Washington D.C.,1869
New York,shares border with,Washington D.C.,1869
Alabama,shares border with,Washington D.C.,1869
Arizona,shares border with,Washington D.C.,1869
California,shares border with,Washington D.C.,1869
Illinois,shares border with,Washington D.C.,1869
Missouri,shares border with,Washington D.C.,1869
Nevada,shares border with,Washington D.C.,1869
New Jersey,shares border with,Washington D.C.,1869
New Mexico,shares border with,Washington D.C.,1869
