text,label,fe_id
Newport Beach,GPE,27649
1,CARDINAL,27649
Newport Beach,GPE,27649
NEWPORT BEACH,GPE,27649
Calif.,GPE,27649
KABC,ORG,27649
Newport Beach,GPE,27649
early Tuesday morning,TIME,27649
The California Highway Patrol,ORG,27649
Newport Beach,GPE,27649
Mercedes-Benz,ORG,27649
around 1 a.m.,TIME,27649
Balboa Boulevard,FAC,27649
half,CARDINAL,27649
AIR7,ORG,27649
more than 100 feet,QUANTITY,27649
29-year-old,DATE,27649
about 100 feet,QUANTITY,27649
about 200 feet,QUANTITY,27649
CHP,ORG,27649
NBPD,ORG,27649
Balboa Boulevard,FAC,27649
