subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,25633
Washington D.C.,twinned administrative body,Maryland,25633
Alabama,shares border with,Washington D.C.,25633
Arizona,shares border with,Washington D.C.,25633
California,shares border with,Washington D.C.,25633
Illinois,shares border with,Washington D.C.,25633
Missouri,shares border with,Washington D.C.,25633
Nevada,shares border with,Washington D.C.,25633
New Jersey,shares border with,Washington D.C.,25633
New York,shares border with,Washington D.C.,25633
Alabama,shares border with,Washington D.C.,25633
Arizona,shares border with,Washington D.C.,25633
California,shares border with,Washington D.C.,25633
Illinois,shares border with,Washington D.C.,25633
Missouri,shares border with,Washington D.C.,25633
Nevada,shares border with,Washington D.C.,25633
New Jersey,shares border with,Washington D.C.,25633
New Mexico,shares border with,Washington D.C.,25633
