subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,21721
Washington D.C.,twinned administrative body,Maryland,21721
Alabama,shares border with,Washington D.C.,21721
Arizona,shares border with,Washington D.C.,21721
California,shares border with,Washington D.C.,21721
Illinois,shares border with,Washington D.C.,21721
Missouri,shares border with,Washington D.C.,21721
Nevada,shares border with,Washington D.C.,21721
New Jersey,shares border with,Washington D.C.,21721
New York,shares border with,Washington D.C.,21721
Alabama,shares border with,Washington D.C.,21721
Arizona,shares border with,Washington D.C.,21721
California,shares border with,Washington D.C.,21721
Illinois,shares border with,Washington D.C.,21721
Missouri,shares border with,Washington D.C.,21721
Nevada,shares border with,Washington D.C.,21721
New Jersey,shares border with,Washington D.C.,21721
New Mexico,shares border with,Washington D.C.,21721
