subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,25489
Washington D.C.,twinned administrative body,Maryland,25489
Alabama,shares border with,Washington D.C.,25489
Arizona,shares border with,Washington D.C.,25489
California,shares border with,Washington D.C.,25489
Illinois,shares border with,Washington D.C.,25489
Missouri,shares border with,Washington D.C.,25489
Nevada,shares border with,Washington D.C.,25489
New Jersey,shares border with,Washington D.C.,25489
New York,shares border with,Washington D.C.,25489
Alabama,shares border with,Washington D.C.,25489
Arizona,shares border with,Washington D.C.,25489
California,shares border with,Washington D.C.,25489
Illinois,shares border with,Washington D.C.,25489
Missouri,shares border with,Washington D.C.,25489
Nevada,shares border with,Washington D.C.,25489
New Jersey,shares border with,Washington D.C.,25489
New Mexico,shares border with,Washington D.C.,25489
