subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30048
Washington D.C.,twinned administrative body,Maryland,30048
Alabama,shares border with,Washington D.C.,30048
Arizona,shares border with,Washington D.C.,30048
California,shares border with,Washington D.C.,30048
Illinois,shares border with,Washington D.C.,30048
Missouri,shares border with,Washington D.C.,30048
Nevada,shares border with,Washington D.C.,30048
New Jersey,shares border with,Washington D.C.,30048
New York,shares border with,Washington D.C.,30048
Alabama,shares border with,Washington D.C.,30048
Arizona,shares border with,Washington D.C.,30048
California,shares border with,Washington D.C.,30048
Illinois,shares border with,Washington D.C.,30048
Missouri,shares border with,Washington D.C.,30048
Nevada,shares border with,Washington D.C.,30048
New Jersey,shares border with,Washington D.C.,30048
New Mexico,shares border with,Washington D.C.,30048
