text,label,fe_id
the summer of 2005,DATE,20891
Miosotis Familia,ORG,20891
NYPD,ORG,20891
Alexander,ORG,20891
A dozen years later,DATE,20891
12:30 a.m.,TIME,20891
Bronx,GPE,20891
Wednesday,DATE,20891
Familia,GPE,20891
48-year-old,DATE,20891
three,CARDINAL,20891
just a half-hour,CARDINAL,20891
midnight,TIME,20891
E. 183rd St.,FAC,20891
Creston Ave,ORG,20891
Fordham Heights,GPE,20891
48,DATE,20891
Bronx,GPE,20891
Wednesday,DATE,20891
Alexander Bonds,PERSON,20891
34,DATE,20891
seconds,TIME,20891
10-85,CARDINAL,20891
Hurry,PERSON,20891
Central,ORG,20891
20,CARDINAL,20891
two,CARDINAL,20891
NYPD,ORG,20891
James O'Neill,PERSON,20891
"35,000",CARDINAL,20891
Officer Familia,ORG,20891
O'Neill,PERSON,20891
34,DATE,20891
Familia,GPE,20891
1,CARDINAL,20891
NYPD,ORG,20891
Miosotis Familia,PERSON,20891
46th,ORDINAL,20891
"July 6, 2017",DATE,20891
Drew Angerer/Getty Images,ORG,20891
seven seconds,TIME,20891
West Virginia,GPE,20891
five years ago,DATE,20891
Carlos Corporan,PERSON,20891
Familia,GPE,20891
2014,DATE,20891
Bronx,GPE,20891
the day,DATE,20891
E. 183rd St.,FAC,20891
Creston Ave,ORG,20891
Bronx,GPE,20891
two,CARDINAL,20891
NYPD,ORG,20891
James Keivom/,PERSON,20891
New York Daily News,ORG,20891
March,DATE,20891
E. 183rd St.,FAC,20891
Creston Ave,ORG,20891
Bronx,GPE,20891
two,CARDINAL,20891
NYPD,ORG,20891
"Advertisement

Cops",ORG,20891
Auscensio Bautista,PERSON,20891
28,DATE,20891
Familia,GPE,20891
Alexander Bonds',PERSON,20891
earlier in the night,TIME,20891
Tuesday,DATE,20891
NYDOC,ORG,20891
Familia,GPE,20891
46th,ORDINAL,20891
around 3:30 a.m.,TIME,20891
St. Barnabas Hospital,ORG,20891
Familia,GPE,20891
nine,CARDINAL,20891
Familia,GPE,20891
Patrick Lynch,PERSON,20891
one,CARDINAL,20891
DCPI,ORG,20891
December 2014,DATE,20891
two,CARDINAL,20891
Brooklyn,GPE,20891
Wenjian Liu,PERSON,20891
Rafael Ramos,PERSON,20891
the days,DATE,20891
48,DATE,20891
Medical Examiner,FAC,20891
just after 5:30 a.m.,TIME,20891
Jefferson Siegel,PERSON,20891
New York Daily News,ORG,20891
Michael Palladino,PERSON,20891
the Detectives' Endowment Association,ORG,20891
Familia,GPE,20891
Bronx,GPE,20891
Bronx,GPE,20891
Wednesday,DATE,20891
Susan Watts/,PERSON,20891
New York Daily News,ORG,20891
O'Neill,PERSON,20891
afternoon,TIME,20891
About a dozen,CARDINAL,20891
Familia,GPE,20891
Jean Bryan,PERSON,20891
Miosotis Familia,ORG,20891
48,DATE,20891
St. Barnabas Hospital,ORG,20891
early Wed morning,TIME,20891
Adam Shrier,PERSON,20891
"July 5, 2017",DATE,20891
the turn of the century,DATE,20891
2001,DATE,20891
Queens,ORG,20891
five,CARDINAL,20891
Bronx,GPE,20891
Queens,ORG,20891
May 2001,DATE,20891
2013,DATE,20891
seven years,DATE,20891
Syracuse,GPE,20891
up to six,CARDINAL,20891
1,CARDINAL,20891
3,CARDINAL,20891
Famila Miosotis,PERSON,20891
48,DATE,20891
the Medical Examiner's,ORG,20891
"Wednesday, July 5, 2017",DATE,20891
Jefferson Siegel,PERSON,20891
New York Daily News,ORG,20891
911,CARDINAL,20891
Tuesday,DATE,20891
June,DATE,20891
Bronx,GPE,20891
Fourth of July,DATE,20891
hundreds,CARDINAL,20891
Independence Day,EVENT,20891
de Blasio,PERSON,20891
Bronx,GPE,20891
One,CARDINAL,20891
each year,DATE,20891
NYPD,ORG,20891
Miosotis Familia,ORG,20891
Eyewitnesses,GPE,20891
Jay Marzelli,PERSON,20891
Familia,GPE,20891
"40, 50",DATE,20891
60,CARDINAL,20891
The Daily News,WORK_OF_ART,20891
the day,DATE,20891
five,CARDINAL,20891
afternoon,TIME,20891
Subscriber Terms & Conditions,ORG,20891
the Daily News',ORG,20891
Miosotis Familia's,ORG,20891
PayPal,ORG,20891
Daily News Charities,ORG,20891
9387,CARDINAL,20891
021-000-322,CARDINAL,20891
Daily News Charities,ORG,20891
New York Daily News,ORG,20891
4,CARDINAL,20891
New York Plaza,GPE,20891
New York,GPE,20891
Attn: Daily News Charities,ORG,20891
Esha Ray,PERSON,20891
Adam Shrier,PERSON,20891
Rocco Parascandola,PERSON,20891
Graham Rayman,PERSON,20891
John Annese,PERSON,20891
Denis Slattery,PERSON,20891
