text,label,fe_id
Orange County,GPE,16030
OCDA,ORG,16030
Tony Rackauckas,PERSON,16030
Christmas,DATE,16030
the New Year,EVENT,16030
the Fountain Valley Police Department,ORG,16030
45-year-old,DATE,16030
Dean Kristian Genova,PERSON,16030
Shaun McKay,PERSON,16030
OCDA,ORG,16030
this week,DATE,16030
Genova,ORG,16030
the evening,TIME,16030
April 25 this year,DATE,16030
Genova,ORG,16030
A few hours later,TIME,16030
Genova,ORG,16030
the middle of the night,DATE,16030
Genova,ORG,16030
Orange Coast Memorial Medical Center's,ORG,16030
3 a.m.,TIME,16030
two,CARDINAL,16030
Genova,ORG,16030
Genova,ORG,16030
An hour later,TIME,16030
Genova,ORG,16030
Fountain Valley,LOC,16030
Fountain Valley,LOC,16030
minutes,TIME,16030
Genova,ORG,16030
Genova,ORG,16030
Genova,ORG,16030
McKay,PERSON,16030
Genova,ORG,16030
Mitchell Martinez,PERSON,16030
Genova,ORG,16030
Martinez,PERSON,16030
Genova,ORG,16030
McKay,PRODUCT,16030
Genova,ORG,16030
Martinez,PERSON,16030
Genova,ORG,16030
UCI Medical Center in Orange,ORG,16030
around 5 a.m.,TIME,16030
Genova,ORG,16030
McKay,PERSON,16030
OCDA,ORG,16030
5th,ORDINAL,16030
OCDA,ORG,16030
Officer McKay,PERSON,16030
McKay,PRODUCT,16030
