text,label,fe_id
"James ""Jay"" Porter Garcia",PERSON,28375
Shawn Hansen,PERSON,28375
Garcia,PERSON,28375
July 3,DATE,28375
Garcia,PERSON,28375
The next day,DATE,28375
the Fourth of July,LOC,28375
Hansen,PERSON,28375
Phoenix,GPE,28375
Garcia,PERSON,28375
Monday,DATE,28375
hours,TIME,28375
911,CARDINAL,28375
Hansen,PERSON,28375
Maryvale,PERSON,28375
Eric,PERSON,28375
Eddie,PERSON,28375
Eric,PERSON,28375
a week before,DATE,28375
Eddie,PERSON,28375
Garcia,PERSON,28375
1997,DATE,28375
Lexus,ORG,28375
Garcia,PERSON,28375
Garcia,PERSON,28375
Garcia,PERSON,28375
13 minutes,TIME,28375
Garcia,PERSON,28375
two,CARDINAL,28375
Garcia,PERSON,28375
Garcia,PERSON,28375
Officer Gregory Wilson,WORK_OF_ART,28375
Wilson,ORG,28375
16,CARDINAL,28375
Garcia,PERSON,28375
Garcia,PERSON,28375
two,CARDINAL,28375
Noel Trevino,PERSON,28375
Wilson,ORG,28375
Garcia,PERSON,28375
Julian Castro,PERSON,28375
the Phoenix Police Department,ORG,28375
several weeks,DATE,28375
George Floyd,PERSON,28375
Minneapolis,GPE,28375
May 25,DATE,28375
Jeri Williams,PERSON,28375
FBI,ORG,28375
Garcia,PERSON,28375
the Phoenix Police Department,ORG,28375
Williams,PERSON,28375
10 to 14 days,DATE,28375
Monday,DATE,28375
the Phoenix Police Department,ORG,28375
hours,TIME,28375
five,CARDINAL,28375
three 911,CARDINAL,28375
142,CARDINAL,28375
Phoenix,GPE,28375
911,CARDINAL,28375
Garcia,PERSON,28375
Daniel Ortega,PERSON,28375
Garcia,PERSON,28375
Tuesday,DATE,28375
Monday,DATE,28375
Maricopa County,GPE,28375
Office,ORG,28375
two,CARDINAL,28375
Garcia,PERSON,28375
Garcia,PERSON,28375
two,CARDINAL,28375
28-year-old,DATE,28375
Denice Garcia,PERSON,28375
Garcia,PERSON,28375
the Phoenix Department's,ORG,28375
Garcia,PERSON,28375
Garcia,PERSON,28375
James Garcia,PERSON,28375
the Phoenix Law Enforcement Association,LAW,28375
Phoenix,GPE,28375
Black Lives Matter Phoenix Metro,WORK_OF_ART,28375
James,PERSON,28375
James,PERSON,28375
James,PERSON,28375
911,CARDINAL,28375
Hansen,PERSON,28375
a week earlier,DATE,28375
as 5 feet,QUANTITY,28375
6 inches,QUANTITY,28375
Garcia,PERSON,28375
Wilson,ORG,28375
5 feet,QUANTITY,28375
11 inches,QUANTITY,28375
Garcia,PERSON,28375
Trevino,PERSON,28375
Hansen,PERSON,28375
Eric,PERSON,28375
Eddie,PERSON,28375
Trevino,PERSON,28375
Garcia,PERSON,28375
Hansen,PERSON,28375
Anthony Deida,PERSON,28375
Garcia,PERSON,28375
Garcia,PERSON,28375
Court,ORG,28375
600,MONEY,28375
Deida,ORG,28375
Sgt,PERSON,28375
John Backus,PERSON,28375
Garcia,PERSON,28375
Garcia,PERSON,28375
Wilson,ORG,28375
Garcia,PERSON,28375
Wilson,ORG,28375
Garcia,PERSON,28375
Trevino,PERSON,28375
Garcia,PERSON,28375
Wilson,ORG,28375
Lexus,ORG,28375
Two seconds,TIME,28375
Deida,ORG,28375
Wilson,ORG,28375
Trevino,PERSON,28375
16,CARDINAL,28375
Garcia,PERSON,28375
CPR,ORG,28375
Tahoe,LOC,28375
first,ORDINAL,28375
Trevino,PERSON,28375
Wilson,ORG,28375
Garcia,PERSON,28375
Deida,ORG,28375
Wilson,ORG,28375
Hansen,PERSON,28375
Garcia,PERSON,28375
Lexus,ORG,28375
noon,TIME,28375
Hansen,PERSON,28375
Garcia,PERSON,28375
Mallory Van Slyker,PERSON,28375
Garcia,PERSON,28375
two weeks earlier,DATE,28375
Van Slyker,PERSON,28375
Van Slyker,PERSON,28375
Lexus,ORG,28375
Garcia,PERSON,28375
Van Slyker,PERSON,28375
Garcia,PERSON,28375
Lexus,ORG,28375
the day,DATE,28375
Garcia,PERSON,28375
a few days,DATE,28375
the age of 12,DATE,28375
one,CARDINAL,28375
Bank of America,ORG,28375
Garcia,PERSON,28375
COVID-19,ORG,28375
Garcia,PERSON,28375
two weeks,DATE,28375
God,PERSON,28375
two weeks,DATE,28375
Uriel Garcia,PERSON,28375
Arizona,GPE,28375
@ujohnnyg,PERSON,28375
today,DATE,28375
