subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,26620
Washington D.C.,twinned administrative body,Maryland,26620
Alabama,shares border with,Washington D.C.,26620
Arizona,shares border with,Washington D.C.,26620
California,shares border with,Washington D.C.,26620
Illinois,shares border with,Washington D.C.,26620
Missouri,shares border with,Washington D.C.,26620
Nevada,shares border with,Washington D.C.,26620
New Jersey,shares border with,Washington D.C.,26620
New York,shares border with,Washington D.C.,26620
Alabama,shares border with,Washington D.C.,26620
Arizona,shares border with,Washington D.C.,26620
California,shares border with,Washington D.C.,26620
Illinois,shares border with,Washington D.C.,26620
Missouri,shares border with,Washington D.C.,26620
Nevada,shares border with,Washington D.C.,26620
New Jersey,shares border with,Washington D.C.,26620
New Mexico,shares border with,Washington D.C.,26620
