subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24282
Washington D.C.,twinned administrative body,Maryland,24282
Alabama,shares border with,Washington D.C.,24282
Arizona,shares border with,Washington D.C.,24282
California,shares border with,Washington D.C.,24282
Illinois,shares border with,Washington D.C.,24282
Missouri,shares border with,Washington D.C.,24282
Nevada,shares border with,Washington D.C.,24282
New Jersey,shares border with,Washington D.C.,24282
New York,shares border with,Washington D.C.,24282
Alabama,shares border with,Washington D.C.,24282
Arizona,shares border with,Washington D.C.,24282
California,shares border with,Washington D.C.,24282
Illinois,shares border with,Washington D.C.,24282
Missouri,shares border with,Washington D.C.,24282
Nevada,shares border with,Washington D.C.,24282
New Jersey,shares border with,Washington D.C.,24282
New Mexico,shares border with,Washington D.C.,24282
