text,label,fe_id
Wednesday,DATE,7433
Mario Alejandro Molina Campos,PERSON,7433
26,DATE,7433
Rochester,GPE,7433
Tuesday,DATE,7433
afternoon,TIME,7433
Dodge Center,FAC,7433
Minn.,GPE,7433
the Minnesota Bureau of Criminal Apprehension,ORG,7433
Campos,ORG,7433
John's Foods,ORG,7433
County Roads,LOC,7433
25,CARDINAL,7433
34,DATE,7433
Tim O'Malley,PERSON,7433
about 4:30 p.m.,TIME,7433
Campos,ORG,7433
one,CARDINAL,7433
Owatonna,GPE,7433
CPR,ORG,7433
Campos,PERSON,7433
Campos,PERSON,7433
Preliminarily,WORK_OF_ART,7433
Owatonna,PERSON,7433
Shaun LaDue,PERSON,7433
more than 20 years,DATE,7433
LaDue,ORG,7433
BCA,ORG,7433
Tuesday,DATE,7433
St. Mary's Hospital,ORG,7433
Rochester,GPE,7433
