subject,predicate,object,fe_id
Oklahoma,contains administrative territorial entity,Osage,27613
Oklahoma,contains administrative territorial entity,Washington OK,27613
Oklahoma,contains administrative territorial entity,Pawnee,27613
Oklahoma,contains administrative territorial entity,Tulsa,27613
Oklahoma,contains administrative territorial entity,Creek,27613
Oklahoma,contains administrative territorial entity,Sequoyah,27613
Oklahoma,contains administrative territorial entity,Le Flore Counties,27613
Osage,located in the administrative territorial entity,Oklahoma,27613
Washington OK,located in the administrative territorial entity,Oklahoma,27613
Pawnee,located in the administrative territorial entity,Oklahoma,27613
Arkansas,contains administrative territorial entity,Crawford,27613
Arkansas,contains administrative territorial entity,Franklin,27613
Arkansas,contains administrative territorial entity,Sebastian Counties,27613
Crawford,located in the administrative territorial entity,Arkansas,27613
Franklin,located in the administrative territorial entity,Arkansas,27613
Sebastian Counties,located in the administrative territorial entity,Arkansas,27613
heat exhaustion,subclass of,heat illness,27613
