subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,14921
Washington D.C.,twinned administrative body,Maryland,14921
Alabama,shares border with,Washington D.C.,14921
Arizona,shares border with,Washington D.C.,14921
California,shares border with,Washington D.C.,14921
Illinois,shares border with,Washington D.C.,14921
Missouri,shares border with,Washington D.C.,14921
Nevada,shares border with,Washington D.C.,14921
New Jersey,shares border with,Washington D.C.,14921
New York,shares border with,Washington D.C.,14921
Alabama,shares border with,Washington D.C.,14921
Arizona,shares border with,Washington D.C.,14921
California,shares border with,Washington D.C.,14921
Illinois,shares border with,Washington D.C.,14921
Missouri,shares border with,Washington D.C.,14921
Nevada,shares border with,Washington D.C.,14921
New Jersey,shares border with,Washington D.C.,14921
New Mexico,shares border with,Washington D.C.,14921
