subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,29472
Washington D.C.,twinned administrative body,Maryland,29472
Alabama,shares border with,Washington D.C.,29472
Arizona,shares border with,Washington D.C.,29472
California,shares border with,Washington D.C.,29472
Illinois,shares border with,Washington D.C.,29472
Missouri,shares border with,Washington D.C.,29472
Nevada,shares border with,Washington D.C.,29472
New Jersey,shares border with,Washington D.C.,29472
New York,shares border with,Washington D.C.,29472
Alabama,shares border with,Washington D.C.,29472
Arizona,shares border with,Washington D.C.,29472
California,shares border with,Washington D.C.,29472
Illinois,shares border with,Washington D.C.,29472
Missouri,shares border with,Washington D.C.,29472
Nevada,shares border with,Washington D.C.,29472
New Jersey,shares border with,Washington D.C.,29472
New Mexico,shares border with,Washington D.C.,29472
