text,label,fe_id
EDITOR,ORG,27643
Carmisha Mone Slayton,PERSON,27643
Bronson Methodist Hospital,ORG,27643
Kalamazoo,GPE,27643
BERRIEN COUNTY,GPE,27643
22-year-old,DATE,27643
Detroit,GPE,27643
Feb. 15,DATE,27643
Van Buren County,GPE,27643
Carmisha Mone Slayton,PERSON,27643
24-year-old,DATE,27643
Jujuan Marquise Gabriel,ORG,27643
Detroit,GPE,27643
Gabriel,PERSON,27643
Gabriel,PERSON,27643
6700,CARDINAL,27643
County Road 687,FAC,27643
Slayton,ORG,27643
West Michigan,ORG,27643
Bronson Methodist Hospital,ORG,27643
Kalamazoo,GPE,27643
"Friday, Feb. 21",DATE,27643
Baroda-Lake Township Police Officer,ORG,27643
John Hopkins,PERSON,27643
Hopkins,PERSON,27643
Slayton,ORG,27643
Gabriel,PERSON,27643
second,ORDINAL,27643
one,CARDINAL,27643
Berrien County,GPE,27643
Jajuan Marquise Gabriel,ORG,27643
the Michigan Department of Corrections,ORG,27643
Gabriel,PERSON,27643
Wayne County,GPE,27643
three,CARDINAL,27643
Hopkins,ORG,27643
Gabriel,PERSON,27643
Lakeland St. Joseph Hospital,ORG,27643
the Berrien County Jail,FAC,27643
Gabriel,PERSON,27643
Slayton,ORG,27643
I-94,FAC,27643
Baroda-Lake Township,LOC,27643
"Bridgman, Hopkins",ORG,27643
Gabriel,PERSON,27643
2019,DATE,27643
Chrysler,ORG,27643
300,PRODUCT,27643
the Van Buren County Sheriff’s Office,FAC,27643
Feb. 16,DATE,27643
Berrien County,GPE,27643
Gabriel,PERSON,27643
Van Buren County,PERSON,27643
around 8:45 a.m.,TIME,27643
that morning,TIME,27643
the Berrien County Sheriff’s Office,ORG,27643
Gabriel,ORG,27643
Chrysler,ORG,27643
Van Buren County,PERSON,27643
Gabriel,PERSON,27643
Van Buren County,FAC,27643
County Road 687,FAC,27643
Hartford Township,GPE,27643
Gabriel,PERSON,27643
Berrien County,GPE,27643
Hopkins,ORG,27643
one year,DATE,27643
Kalamazoo,PERSON,27643
4-year-old,DATE,27643
