subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,9756
Washington D.C.,twinned administrative body,Maryland,9756
Alabama,shares border with,Washington D.C.,9756
Arizona,shares border with,Washington D.C.,9756
California,shares border with,Washington D.C.,9756
Illinois,shares border with,Washington D.C.,9756
Missouri,shares border with,Washington D.C.,9756
Nevada,shares border with,Washington D.C.,9756
New Jersey,shares border with,Washington D.C.,9756
New York,shares border with,Washington D.C.,9756
Alabama,shares border with,Washington D.C.,9756
Arizona,shares border with,Washington D.C.,9756
California,shares border with,Washington D.C.,9756
Illinois,shares border with,Washington D.C.,9756
Missouri,shares border with,Washington D.C.,9756
Nevada,shares border with,Washington D.C.,9756
New Jersey,shares border with,Washington D.C.,9756
New Mexico,shares border with,Washington D.C.,9756
