text,label,fe_id
Times,ORG,5695
early Friday,DATE,5695
two,CARDINAL,5695
Ventura County,GPE,5695
John Marmo Jr.,PERSON,5695
27,DATE,5695
Camarillo,ORG,5695
Ventura County,GPE,5695
first,ORDINAL,5695
2006,DATE,5695
about 6 a.m.,TIME,5695
1200,CARDINAL,5695
Mission Verde Drive,PERSON,5695
Marmo,PERSON,5695
late Friday,DATE,5695
Capt.,PERSON,5695
Ron Nelson,PERSON,5695
Nelson,PERSON,5695
805,CARDINAL,5695
477-7000,CARDINAL,5695
Ventura County Crime,ORG,5695
"up to $1,000",MONEY,5695
805,CARDINAL,5695
494,CARDINAL,5695
Marmo,PERSON,5695
hours,TIME,5695
the Ventura Police Department,ORG,5695
911,CARDINAL,5695
1 a.m.,TIME,5695
Lydia Wells,PERSON,5695
30,DATE,5695
Kareem Wells,PERSON,5695
33,DATE,5695
Ventura Police Sgt,WORK_OF_ART,5695
Jack Richards,PERSON,5695
minutes,TIME,5695
200,CARDINAL,5695
Donner Avenue,FAC,5695
Richards,ORG,5695
first,ORDINAL,5695
four,CARDINAL,5695
Lydia Wells,PERSON,5695
17-year-old,DATE,5695
ages 11,DATE,5695
2,CARDINAL,5695
3,CARDINAL,5695
Richards,ORG,5695
four,CARDINAL,5695
about half a dozen,CARDINAL,5695
SWAT,ORG,5695
second,ORDINAL,5695
Lydia Wells,PERSON,5695
Ventura County Medical Center,ORG,5695
About an hour,TIME,5695
SWAT,ORG,5695
Kareem Wells,PERSON,5695
