subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,25364
Washington D.C.,twinned administrative body,Maryland,25364
Alabama,shares border with,Washington D.C.,25364
Arizona,shares border with,Washington D.C.,25364
California,shares border with,Washington D.C.,25364
Illinois,shares border with,Washington D.C.,25364
Missouri,shares border with,Washington D.C.,25364
Nevada,shares border with,Washington D.C.,25364
New Jersey,shares border with,Washington D.C.,25364
New York,shares border with,Washington D.C.,25364
Alabama,shares border with,Washington D.C.,25364
Arizona,shares border with,Washington D.C.,25364
California,shares border with,Washington D.C.,25364
Illinois,shares border with,Washington D.C.,25364
Missouri,shares border with,Washington D.C.,25364
Nevada,shares border with,Washington D.C.,25364
New Jersey,shares border with,Washington D.C.,25364
New Mexico,shares border with,Washington D.C.,25364
