subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28973
Washington D.C.,twinned administrative body,Maryland,28973
Alabama,shares border with,Washington D.C.,28973
Arizona,shares border with,Washington D.C.,28973
California,shares border with,Washington D.C.,28973
Illinois,shares border with,Washington D.C.,28973
Missouri,shares border with,Washington D.C.,28973
Nevada,shares border with,Washington D.C.,28973
New Jersey,shares border with,Washington D.C.,28973
New York,shares border with,Washington D.C.,28973
Alabama,shares border with,Washington D.C.,28973
Arizona,shares border with,Washington D.C.,28973
California,shares border with,Washington D.C.,28973
Illinois,shares border with,Washington D.C.,28973
Missouri,shares border with,Washington D.C.,28973
Nevada,shares border with,Washington D.C.,28973
New Jersey,shares border with,Washington D.C.,28973
New Mexico,shares border with,Washington D.C.,28973
