subject,predicate,object,fe_id
Denver,shares border with,Arapahoe County,31150
Arapahoe County,shares border with,Denver,31150
Denver,shares border with,Arapahoe County,31150
Denver,shares border with,Aurora,31150
Arapahoe County,shares border with,Denver,31150
Aurora,shares border with,Denver,31150
Denver,shares border with,Arapahoe County,31150
Denver,shares border with,Aurora,31150
Arapahoe County,shares border with,Denver,31150
Arapahoe County,shares border with,Aurora,31150
Aurora,shares border with,Denver,31150
Aurora,shares border with,Arapahoe County,31150
