subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,23159
Washington D.C.,twinned administrative body,Maryland,23159
Alabama,shares border with,Washington D.C.,23159
Arizona,shares border with,Washington D.C.,23159
California,shares border with,Washington D.C.,23159
Illinois,shares border with,Washington D.C.,23159
Missouri,shares border with,Washington D.C.,23159
Nevada,shares border with,Washington D.C.,23159
New Jersey,shares border with,Washington D.C.,23159
New York,shares border with,Washington D.C.,23159
Alabama,shares border with,Washington D.C.,23159
Arizona,shares border with,Washington D.C.,23159
California,shares border with,Washington D.C.,23159
Illinois,shares border with,Washington D.C.,23159
Missouri,shares border with,Washington D.C.,23159
Nevada,shares border with,Washington D.C.,23159
New Jersey,shares border with,Washington D.C.,23159
New Mexico,shares border with,Washington D.C.,23159
