text,label,fe_id
Hopewell,PERSON,27846
Colonial Heights,ORG,27846
April,DATE,27846
Zyon Romeir Wyche,ORG,27846
19,DATE,27846
April 9,DATE,27846
Wyche,PERSON,27846
Colonial Heights,LOC,27846
K-9,PRODUCT,27846
Wyche,ORG,27846
Virginia State Police,ORG,27846
Corinne Geller,ORG,27846
the day,DATE,27846
Colonial Heights,ORG,27846
April,DATE,27846
Colonial Heights,GPE,27846
about 2:30 a.m.,TIME,27846
100,CARDINAL,27846
Clearfield Circle,PERSON,27846
100,CARDINAL,27846
Dunlop Farms Boulevard,FAC,27846
Greenmeadow Court,ORG,27846
300,CARDINAL,27846
Greenmeadow Court,ORG,27846
Wyche,GPE,27846
