subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,8231
Washington D.C.,twinned administrative body,Maryland,8231
Alabama,shares border with,Washington D.C.,8231
Arizona,shares border with,Washington D.C.,8231
California,shares border with,Washington D.C.,8231
Illinois,shares border with,Washington D.C.,8231
Missouri,shares border with,Washington D.C.,8231
Nevada,shares border with,Washington D.C.,8231
New Jersey,shares border with,Washington D.C.,8231
New York,shares border with,Washington D.C.,8231
Alabama,shares border with,Washington D.C.,8231
Arizona,shares border with,Washington D.C.,8231
California,shares border with,Washington D.C.,8231
Illinois,shares border with,Washington D.C.,8231
Missouri,shares border with,Washington D.C.,8231
Nevada,shares border with,Washington D.C.,8231
New Jersey,shares border with,Washington D.C.,8231
New Mexico,shares border with,Washington D.C.,8231
