subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,5913
Washington D.C.,twinned administrative body,Maryland,5913
Alabama,shares border with,Washington D.C.,5913
Arizona,shares border with,Washington D.C.,5913
California,shares border with,Washington D.C.,5913
Illinois,shares border with,Washington D.C.,5913
Missouri,shares border with,Washington D.C.,5913
Nevada,shares border with,Washington D.C.,5913
New Jersey,shares border with,Washington D.C.,5913
New York,shares border with,Washington D.C.,5913
Alabama,shares border with,Washington D.C.,5913
Arizona,shares border with,Washington D.C.,5913
California,shares border with,Washington D.C.,5913
Illinois,shares border with,Washington D.C.,5913
Missouri,shares border with,Washington D.C.,5913
Nevada,shares border with,Washington D.C.,5913
New Jersey,shares border with,Washington D.C.,5913
New Mexico,shares border with,Washington D.C.,5913
