subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,17191
Washington D.C.,twinned administrative body,Maryland,17191
Alabama,shares border with,Washington D.C.,17191
Arizona,shares border with,Washington D.C.,17191
California,shares border with,Washington D.C.,17191
Illinois,shares border with,Washington D.C.,17191
Missouri,shares border with,Washington D.C.,17191
Nevada,shares border with,Washington D.C.,17191
New Jersey,shares border with,Washington D.C.,17191
New York,shares border with,Washington D.C.,17191
Alabama,shares border with,Washington D.C.,17191
Arizona,shares border with,Washington D.C.,17191
California,shares border with,Washington D.C.,17191
Illinois,shares border with,Washington D.C.,17191
Missouri,shares border with,Washington D.C.,17191
Nevada,shares border with,Washington D.C.,17191
New Jersey,shares border with,Washington D.C.,17191
New Mexico,shares border with,Washington D.C.,17191
