text,label,fe_id
Bay News,LOC,13592
"9

ST",DATE,13592
68-year-old,DATE,13592
Friday,DATE,13592
George Kenny,PERSON,13592
Vincent L. Young,PERSON,13592
Kenny,PERSON,13592
Friday,DATE,13592
the Bay Pines VA Medical Center,FAC,13592
two days ago,DATE,13592
Kenny,PERSON,13592
Authorities say Young,WORK_OF_ART,13592
the Harbor Lights Club,ORG,13592
Pinellas County,GPE,13592
around 5 p.m.,TIME,13592
VA,ORG,13592
FBI,ORG,13592
Dave Couvertier,PERSON,13592
Young,PERSON,13592
Vincent,PERSON,13592
first,ORDINAL,13592
Couvertier,ORG,13592
the Tampa Bay Times,ORG,13592
Young,PERSON,13592
100 pounds,QUANTITY,13592
the previous seven months,DATE,13592
about 250 pounds,QUANTITY,13592
Young,PERSON,13592
