text,label,fe_id
Two,CARDINAL,22100
Wednesday night,TIME,22100
43-year-old,DATE,22100
Sheridan Boulevard,FAC,22100
Armando Vigil,PERSON,22100
the Denver Medical Examiner’s Office,ORG,22100
Thursday,DATE,22100
two,CARDINAL,22100
Denver,GPE,22100
Barb Archer,PERSON,22100
Archer,PERSON,22100
Thursday,DATE,22100
afternoon,TIME,22100
Periscope,ORG,22100
Vigil,PERSON,22100
Archer,PERSON,22100
Vigil,PERSON,22100
second,ORDINAL,22100
Archer,PERSON,22100
RTD,ORG,22100
Denver Health Medical Center,ORG,22100
Archer,PERSON,22100
Archer,PERSON,22100
Archer,PERSON,22100
Vigil,PERSON,22100
Allied Universal Security,ORG,22100
RTD,ORG,22100
Archer,PERSON,22100
Archer,PERSON,22100
