subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,14924
Washington D.C.,twinned administrative body,Maryland,14924
Alabama,shares border with,Washington D.C.,14924
Arizona,shares border with,Washington D.C.,14924
California,shares border with,Washington D.C.,14924
Illinois,shares border with,Washington D.C.,14924
Missouri,shares border with,Washington D.C.,14924
Nevada,shares border with,Washington D.C.,14924
New Jersey,shares border with,Washington D.C.,14924
New York,shares border with,Washington D.C.,14924
Alabama,shares border with,Washington D.C.,14924
Arizona,shares border with,Washington D.C.,14924
California,shares border with,Washington D.C.,14924
Illinois,shares border with,Washington D.C.,14924
Missouri,shares border with,Washington D.C.,14924
Nevada,shares border with,Washington D.C.,14924
New Jersey,shares border with,Washington D.C.,14924
New Mexico,shares border with,Washington D.C.,14924
