subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24373
Washington D.C.,twinned administrative body,Maryland,24373
Alabama,shares border with,Washington D.C.,24373
Arizona,shares border with,Washington D.C.,24373
California,shares border with,Washington D.C.,24373
Illinois,shares border with,Washington D.C.,24373
Missouri,shares border with,Washington D.C.,24373
Nevada,shares border with,Washington D.C.,24373
New Jersey,shares border with,Washington D.C.,24373
New York,shares border with,Washington D.C.,24373
Alabama,shares border with,Washington D.C.,24373
Arizona,shares border with,Washington D.C.,24373
California,shares border with,Washington D.C.,24373
Illinois,shares border with,Washington D.C.,24373
Missouri,shares border with,Washington D.C.,24373
Nevada,shares border with,Washington D.C.,24373
New Jersey,shares border with,Washington D.C.,24373
New Mexico,shares border with,Washington D.C.,24373
