text,label,fe_id
one,CARDINAL,16967
two,CARDINAL,16967
Vanessa Zamora,PERSON,16967
33-year-old,DATE,16967
Modesto,GPE,16967
Jeremy Fielder,PERSON,16967
Stanislaus County Sheriff’s Sergeant,ORG,16967
8:00,TIME,16967
Friday night,TIME,16967
Hughson,GPE,16967
CHP,ORG,16967
Zamora,ORG,16967
Santa Fe Road,ORG,16967
Ledom Road,FAC,16967
Fielder,PERSON,16967
CHP,ORG,16967
Zamora,ORG,16967
Fielder,PERSON,16967
Sam Pierstorff,PERSON,16967
Zamora,ORG,16967
Saturday,DATE,16967
night,TIME,16967
Vanessa,PERSON,16967
Pierstorff,PERSON,16967
Zamora,ORG,16967
Cal Berkeley,PERSON,16967
8-year-old,DATE,16967
baker,PERSON,16967
Vanessa,PERSON,16967
Pierstorff,PERSON,16967
Stanislaus Sheriff,ORG,16967
Adam Christianson,PERSON,16967
Sergeant Fielder,PERSON,16967
20 year,DATE,16967
Christianson,PERSON,16967
the day,DATE,16967
Fielder,PERSON,16967
the Sutter Memorial Hospital,ORG,16967
Modesto,GPE,16967
Christianson,PERSON,16967
CHP,ORG,16967
CHP,ORG,16967
