subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,25649
Washington D.C.,twinned administrative body,Maryland,25649
Alabama,shares border with,Washington D.C.,25649
Arizona,shares border with,Washington D.C.,25649
California,shares border with,Washington D.C.,25649
Illinois,shares border with,Washington D.C.,25649
Missouri,shares border with,Washington D.C.,25649
Nevada,shares border with,Washington D.C.,25649
New Jersey,shares border with,Washington D.C.,25649
New York,shares border with,Washington D.C.,25649
Alabama,shares border with,Washington D.C.,25649
Arizona,shares border with,Washington D.C.,25649
California,shares border with,Washington D.C.,25649
Illinois,shares border with,Washington D.C.,25649
Missouri,shares border with,Washington D.C.,25649
Nevada,shares border with,Washington D.C.,25649
New Jersey,shares border with,Washington D.C.,25649
New Mexico,shares border with,Washington D.C.,25649
