subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,3262
Washington D.C.,twinned administrative body,Maryland,3262
Alabama,shares border with,Washington D.C.,3262
Arizona,shares border with,Washington D.C.,3262
California,shares border with,Washington D.C.,3262
Illinois,shares border with,Washington D.C.,3262
Missouri,shares border with,Washington D.C.,3262
Nevada,shares border with,Washington D.C.,3262
New Jersey,shares border with,Washington D.C.,3262
New York,shares border with,Washington D.C.,3262
Alabama,shares border with,Washington D.C.,3262
Arizona,shares border with,Washington D.C.,3262
California,shares border with,Washington D.C.,3262
Illinois,shares border with,Washington D.C.,3262
Missouri,shares border with,Washington D.C.,3262
Nevada,shares border with,Washington D.C.,3262
New Jersey,shares border with,Washington D.C.,3262
New Mexico,shares border with,Washington D.C.,3262
