subject,predicate,object,fe_id
Donte Howlett,date of death,"Jul 22, 2008",22715
Donte Howlett,date of death,"Jul 22, 2008",22715
Donte Howlett,date of death,"Jul 22, 2008",22715
Javon Butts,date of death,"Jul 22, 2008",22715
Javon Butts,date of death,"Jul 22, 2008",22715
Javon Butts,date of death,"Jul 22, 2008",22715
Donte Howlett,date of death,"Jul 22, 2008",22715
Donte Howlett,date of death,"Jul 22, 2008",22715
Donte Howlett,date of death,"Jul 22, 2008",22715
Donte Howlett,date of death,"Jul 22, 2008",22715
Donte Howlett,date of death,"Jul 22, 2008",22715
Donte Howlett,date of death,"Jul 22, 2008",22715
Javon Butts,place of death,"Petersburg, VA",22715
Javon Butts,place of death,"Petersburg, VA",22715
