subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24245
Washington D.C.,twinned administrative body,Maryland,24245
Alabama,shares border with,Washington D.C.,24245
Arizona,shares border with,Washington D.C.,24245
California,shares border with,Washington D.C.,24245
Illinois,shares border with,Washington D.C.,24245
Missouri,shares border with,Washington D.C.,24245
Nevada,shares border with,Washington D.C.,24245
New Jersey,shares border with,Washington D.C.,24245
New York,shares border with,Washington D.C.,24245
Alabama,shares border with,Washington D.C.,24245
Arizona,shares border with,Washington D.C.,24245
California,shares border with,Washington D.C.,24245
Illinois,shares border with,Washington D.C.,24245
Missouri,shares border with,Washington D.C.,24245
Nevada,shares border with,Washington D.C.,24245
New Jersey,shares border with,Washington D.C.,24245
New Mexico,shares border with,Washington D.C.,24245
