subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,27675
Washington D.C.,twinned administrative body,Maryland,27675
Alabama,shares border with,Washington D.C.,27675
Arizona,shares border with,Washington D.C.,27675
California,shares border with,Washington D.C.,27675
Illinois,shares border with,Washington D.C.,27675
Missouri,shares border with,Washington D.C.,27675
Nevada,shares border with,Washington D.C.,27675
New Jersey,shares border with,Washington D.C.,27675
New York,shares border with,Washington D.C.,27675
Alabama,shares border with,Washington D.C.,27675
Arizona,shares border with,Washington D.C.,27675
California,shares border with,Washington D.C.,27675
Illinois,shares border with,Washington D.C.,27675
Missouri,shares border with,Washington D.C.,27675
Nevada,shares border with,Washington D.C.,27675
New Jersey,shares border with,Washington D.C.,27675
New Mexico,shares border with,Washington D.C.,27675
