subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,10009
Washington D.C.,twinned administrative body,Maryland,10009
Alabama,shares border with,Washington D.C.,10009
Arizona,shares border with,Washington D.C.,10009
California,shares border with,Washington D.C.,10009
Illinois,shares border with,Washington D.C.,10009
Missouri,shares border with,Washington D.C.,10009
Nevada,shares border with,Washington D.C.,10009
New Jersey,shares border with,Washington D.C.,10009
New York,shares border with,Washington D.C.,10009
Alabama,shares border with,Washington D.C.,10009
Arizona,shares border with,Washington D.C.,10009
California,shares border with,Washington D.C.,10009
Illinois,shares border with,Washington D.C.,10009
Missouri,shares border with,Washington D.C.,10009
Nevada,shares border with,Washington D.C.,10009
New Jersey,shares border with,Washington D.C.,10009
New Mexico,shares border with,Washington D.C.,10009
