subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30974
Washington D.C.,twinned administrative body,Maryland,30974
Alabama,shares border with,Washington D.C.,30974
Arizona,shares border with,Washington D.C.,30974
California,shares border with,Washington D.C.,30974
Illinois,shares border with,Washington D.C.,30974
Missouri,shares border with,Washington D.C.,30974
Nevada,shares border with,Washington D.C.,30974
New Jersey,shares border with,Washington D.C.,30974
New York,shares border with,Washington D.C.,30974
Alabama,shares border with,Washington D.C.,30974
Arizona,shares border with,Washington D.C.,30974
California,shares border with,Washington D.C.,30974
Illinois,shares border with,Washington D.C.,30974
Missouri,shares border with,Washington D.C.,30974
Nevada,shares border with,Washington D.C.,30974
New Jersey,shares border with,Washington D.C.,30974
New Mexico,shares border with,Washington D.C.,30974
