subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24161
Washington D.C.,twinned administrative body,Maryland,24161
Alabama,shares border with,Washington D.C.,24161
Arizona,shares border with,Washington D.C.,24161
California,shares border with,Washington D.C.,24161
Illinois,shares border with,Washington D.C.,24161
Missouri,shares border with,Washington D.C.,24161
Nevada,shares border with,Washington D.C.,24161
New Jersey,shares border with,Washington D.C.,24161
New York,shares border with,Washington D.C.,24161
Alabama,shares border with,Washington D.C.,24161
Arizona,shares border with,Washington D.C.,24161
California,shares border with,Washington D.C.,24161
Illinois,shares border with,Washington D.C.,24161
Missouri,shares border with,Washington D.C.,24161
Nevada,shares border with,Washington D.C.,24161
New Jersey,shares border with,Washington D.C.,24161
New Mexico,shares border with,Washington D.C.,24161
