text,label,fe_id
FAYETTEVILLE,ORG,19485
North Carolina,GPE,19485
eight-hour,TIME,19485
100,CARDINAL,19485
Sycamore Court,ORG,19485
32-year-old,DATE,19485
Patrick Earl Gatson,PERSON,19485
Patrick Earl Gatson Credit,PERSON,19485
Fayetteville Police Department,ORG,19485
Gatson,ORG,19485
10 a.m.,TIME,19485
Gatson,ORG,19485
Fayetteville,GPE,19485
Anthony Kelly,PERSON,19485
Gatson,PERSON,19485
four,CARDINAL,19485
evening,TIME,19485
Gatson,PERSON,19485
Darry Whitaker,PERSON,19485
Robert Ramirez,PERSON,19485
Gatson,ORG,19485
Gatson,PERSON,19485
nearly eight hours,TIME,19485
SWAT,ORG,19485
Gatson,PERSON,19485
Kelly,PERSON,19485
Gatson,ORG,19485
Gatson,PERSON,19485
one,CARDINAL,19485
Gatson,PERSON,19485
Gatson,ORG,19485
Kelly,PERSON,19485
Gatson,ORG,19485
Gatson,ORG,19485
SWAT,ORG,19485
Gatson,ORG,19485
Kelly,PERSON,19485
Fayetteville,GPE,19485
Thursday,DATE,19485
Greg Williams,PERSON,19485
the Red Cross,ORG,19485
