subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28114
Washington D.C.,twinned administrative body,Maryland,28114
Alabama,shares border with,Washington D.C.,28114
Arizona,shares border with,Washington D.C.,28114
California,shares border with,Washington D.C.,28114
Illinois,shares border with,Washington D.C.,28114
Missouri,shares border with,Washington D.C.,28114
Nevada,shares border with,Washington D.C.,28114
New Jersey,shares border with,Washington D.C.,28114
New York,shares border with,Washington D.C.,28114
Alabama,shares border with,Washington D.C.,28114
Arizona,shares border with,Washington D.C.,28114
California,shares border with,Washington D.C.,28114
Illinois,shares border with,Washington D.C.,28114
Missouri,shares border with,Washington D.C.,28114
Nevada,shares border with,Washington D.C.,28114
New Jersey,shares border with,Washington D.C.,28114
New Mexico,shares border with,Washington D.C.,28114
